ID_Pedido,Produto,Categoria,Data,Quantidade,Valor Unitário,Localidade
778987,Condicionador,Higiene Pessoal,2024-04-03,12,62.09,Sudeste
305898,Laranja,Hortifruti,2024-04-16,50,1.44,Sul
561134,Shampoo,Higiene Pessoal,2023-07-05,48,31.93,Sudeste
466648,Tomate,Hortifruti,2024-07-26,22,11.32,Norte
372477,Laranja,Hortifruti,2023-11-07,19,5.28,Sudeste
787484,Banana,Hortifruti,2024-09-15,16,10.25,Nordeste
425954,Azeite,Alimentos,2022-10-11,4,13.28,Centro-Oeste
612022,Macarrão,Alimentos,2023-05-02,47,4.56,Norte
975819,Peixe,Carnes,2024-01-04,15,143.95,Centro-Oeste
947555,Tomate,Hortifruti,2023-01-24,10,6.84,Nordeste
680989,Amaciante,Limpeza,2022-11-20,24,9.51,Sudeste
752411,Shampoo,Higiene Pessoal,2023-11-19,9,7.81,Centro-Oeste
139797,Shampoo,Higiene Pessoal,2023-10-13,22,78.57,Norte
606922,Banana,Hortifruti,2024-10-06,7,3.58,Nordeste
228844,Feijão,Alimentos,2023-10-07,20,11.73,Norte
731504,Maçã,Hortifruti,2023-09-23,30,7.82,Nordeste
892046,Ovos,Alimentos,2024-09-23,19,5.71,Sudeste
166901,Ovos,Alimentos,2022-12-09,48,17.68,Norte
942252,Ovos,Alimentos,2023-01-13,27,5.07,Sul
875944,Peixe,Carnes,2024-06-11,14,97.93,Nordeste
824623,Feijão,Alimentos,2023-05-09,6,8.03,Sul
968441,Banana,Hortifruti,2024-02-17,19,9.6,Nordeste
682833,Frango,Carnes,2023-11-26,15,109.5,Norte
575014,Ovos,Alimentos,2023-09-29,29,7.58,Norte
437199,Peixe,Carnes,2024-10-05,22,84.5,Sul
118258,Maçã,Hortifruti,2024-09-24,47,7.13,Sul
113513,Amaciante,Limpeza,2022-10-25,27,33.07,Norte
126410,Detergente,Limpeza,2024-09-11,5,15.97,Centro-Oeste
863978,Sabão em Pó,Limpeza,2023-07-28,33,44.84,Sul
344218,Azeite,Alimentos,2024-07-22,4,7.07,Sudeste
613783,Feijão,Alimentos,2024-02-27,39,27.76,Sudeste
834143,Macarrão,Alimentos,2023-01-08,50,27.88,Norte
277391,Laranja,Hortifruti,2024-08-17,24,2.93,Nordeste
488156,Condicionador,Higiene Pessoal,2024-06-06,38,33.51,Norte
944799,Shampoo,Higiene Pessoal,2024-02-14,4,78.66,Centro-Oeste
390396,Carne,Carnes,2024-05-21,41,113.31,Sudeste
616596,Maçã,Hortifruti,2024-03-11,7,10.72,Nordeste
116140,Amaciante,Limpeza,2024-06-20,35,40.2,Sul
456884,Maçã,Hortifruti,2022-12-05,32,1.58,Centro-Oeste
572935,Macarrão,Alimentos,2022-12-21,43,9.17,Nordeste
242505,Frango,Carnes,2024-04-21,49,76.87,Norte
666549,Leite,Alimentos,2023-12-27,44,12.42,Sul
153826,Ovos,Alimentos,2023-11-11,6,8.82,Nordeste
370384,Banana,Hortifruti,2023-05-06,47,2.87,Sul
582291,Macarrão,Alimentos,2024-09-07,35,24.86,Centro-Oeste
938896,Leite,Alimentos,2022-12-13,13,17.44,Norte
447331,Alface,Hortifruti,2023-06-07,47,11.94,Sudeste
890943,Detergente,Limpeza,2022-11-17,6,19.87,Nordeste
283088,Arroz,Alimentos,2023-07-13,42,23.67,Sul
697860,Arroz,Alimentos,2023-10-28,19,11.99,Sul
837334,Ovos,Alimentos,2024-02-15,13,3.66,Sudeste
617713,Arroz,Alimentos,2023-12-20,32,17.38,Norte
377527,Maçã,Hortifruti,2024-09-10,4,8.54,Norte
332843,Shampoo,Higiene Pessoal,2022-11-10,14,26.34,Nordeste
453271,Leite,Alimentos,2023-10-20,23,11.13,Sul
317689,Café,Alimentos,2024-04-09,27,14.88,Norte
414571,Sabão em Pó,Limpeza,2023-03-16,15,13.52,Centro-Oeste
929036,Amaciante,Limpeza,2023-01-18,9,57.86,Sul
246955,Arroz,Alimentos,2023-08-13,43,4.46,Nordeste
375891,Condicionador,Higiene Pessoal,2023-10-02,19,25.16,Norte
145593,Café,Alimentos,2023-05-14,43,23.15,Sul
849792,Ovos,Alimentos,2024-01-16,16,12.4,Norte
211177,Laranja,Hortifruti,2024-05-05,25,13.5,Nordeste
940347,Feijão,Alimentos,2024-02-25,36,4.62,Sudeste
883840,Arroz,Alimentos,2023-08-19,42,15.88,Nordeste
742268,Condicionador,Higiene Pessoal,2024-01-26,48,30.72,Norte
241112,Peixe,Carnes,2022-12-29,2,102.19,Centro-Oeste
816897,Shampoo,Higiene Pessoal,2023-02-12,5,73.76,Sul
428332,Peixe,Carnes,2024-09-11,3,118.28,Centro-Oeste
665096,Feijão,Alimentos,2023-05-11,43,26.66,Norte
528732,Laranja,Hortifruti,2024-03-26,2,2.65,Sul
925044,Azeite,Alimentos,2024-01-30,21,19.47,Nordeste
727934,Leite,Alimentos,2023-09-28,24,13.29,Sul
921293,Tomate,Hortifruti,2024-06-21,28,2.24,Nordeste
198532,Laranja,Hortifruti,2023-02-27,15,13.97,Norte
209243,Arroz,Alimentos,2024-07-15,8,24.38,Sul
526420,Detergente,Limpeza,2024-03-12,2,34.78,Norte
994709,Feijão,Alimentos,2023-08-28,13,13.39,Sul
125429,Ovos,Alimentos,2024-06-30,39,23.42,Norte
347242,Shampoo,Higiene Pessoal,2023-12-03,14,78.51,Centro-Oeste
465281,Macarrão,Alimentos,2024-02-02,34,27.45,Sul
485079,Ovos,Alimentos,2022-10-14,3,5.06,Nordeste
357376,Banana,Hortifruti,2023-10-29,17,2.24,Centro-Oeste
278256,Alface,Hortifruti,2024-04-19,21,10.99,Sul
497764,Peixe,Carnes,2024-04-23,45,105.92,Sudeste
127705,Sabão em Pó,Limpeza,2023-08-03,36,24.86,Centro-Oeste
355052,Frango,Carnes,2024-05-03,1,125.52,Sul
355885,Maçã,Hortifruti,2023-04-04,4,9.52,Sul
186030,Ovos,Alimentos,2023-06-04,8,27.99,Sudeste
633058,Café,Alimentos,2023-04-22,46,7.19,Nordeste
702094,Alface,Hortifruti,2023-05-05,16,11.33,Nordeste
804028,Leite,Alimentos,2023-10-17,42,22.56,Sul
459494,Carne,Carnes,2023-05-03,9,148.18,Sul
490878,Peixe,Carnes,2023-09-15,25,21.52,Nordeste
622385,Macarrão,Alimentos,2023-04-16,19,10.18,Sul
532500,Azeite,Alimentos,2024-02-14,37,28.03,Centro-Oeste
806048,Shampoo,Higiene Pessoal,2023-03-05,10,7.77,Centro-Oeste
884938,Maçã,Hortifruti,2024-09-23,14,4.74,Sudeste
272225,Tomate,Hortifruti,2024-01-06,33,11.12,Sul
237796,Frango,Carnes,2023-05-01,43,87.34,Centro-Oeste
218015,Maçã,Hortifruti,2023-07-26,17,9.53,Sudeste
476319,Sabão em Pó,Limpeza,2023-10-16,25,9.39,Nordeste
627790,Laranja,Hortifruti,2023-01-27,33,4.69,Nordeste
781960,Laranja,Hortifruti,2023-10-09,3,3.34,Centro-Oeste
794665,Arroz,Alimentos,2023-01-17,34,16.25,Centro-Oeste
837943,Laranja,Hortifruti,2022-12-04,17,2.07,Sul
938441,Carne,Carnes,2023-10-23,10,144.41,Sudeste
353790,Tomate,Hortifruti,2022-10-24,45,10.19,Nordeste
481446,Feijão,Alimentos,2024-04-04,33,15.33,Sudeste
874385,Ovos,Alimentos,2023-01-26,18,23.5,Sudeste
304039,Shampoo,Higiene Pessoal,2024-01-15,34,20.49,Centro-Oeste
229114,Café,Alimentos,2023-11-08,8,24.29,Nordeste
182072,Tomate,Hortifruti,2022-12-06,33,9.97,Centro-Oeste
181843,Condicionador,Higiene Pessoal,2023-03-17,18,10.49,Sul
635842,Alface,Hortifruti,2022-12-18,3,4.26,Centro-Oeste
996087,Maçã,Hortifruti,2023-10-30,29,8.43,Sudeste
773789,Peixe,Carnes,2024-09-29,20,109.76,Centro-Oeste
323608,Azeite,Alimentos,2023-12-19,19,28.59,Centro-Oeste
378938,Feijão,Alimentos,2024-03-24,30,7.68,Sudeste
674409,Tomate,Hortifruti,2024-07-27,27,6.83,Centro-Oeste
781806,Ovos,Alimentos,2023-09-25,10,11.4,Sul
115756,Maçã,Hortifruti,2023-07-03,20,5.92,Sul
717551,Condicionador,Higiene Pessoal,2023-06-27,45,77.34,Centro-Oeste
132808,Azeite,Alimentos,2023-09-04,15,4.54,Norte
488737,Frango,Carnes,2023-10-28,19,128.38,Sudeste
741578,Maçã,Hortifruti,2024-07-16,26,8.05,Norte
415114,Laranja,Hortifruti,2023-09-05,48,3.92,Sudeste
371836,Tomate,Hortifruti,2023-09-26,23,7.93,Sudeste
292661,Detergente,Limpeza,2024-01-07,22,55.92,Sudeste
835549,Feijão,Alimentos,2024-07-29,5,21.73,Centro-Oeste
341677,Frango,Carnes,2023-05-18,45,118.2,Centro-Oeste
325119,Condicionador,Higiene Pessoal,2024-02-18,17,68.18,Norte
938214,Alface,Hortifruti,2024-02-28,14,10.08,Sudeste
806616,Ovos,Alimentos,2023-03-26,31,18.95,Sul
775379,Detergente,Limpeza,2024-08-23,19,54.75,Centro-Oeste
914001,Laranja,Hortifruti,2023-05-24,13,2.6,Sul
624366,Peixe,Carnes,2022-12-23,46,110.31,Sul
932327,Arroz,Alimentos,2023-11-03,27,15.59,Centro-Oeste
129885,Tomate,Hortifruti,2024-05-17,15,7.6,Sudeste
788943,Carne,Carnes,2023-08-01,36,146.81,Sudeste
239789,Frango,Carnes,2024-05-02,31,144.05,Nordeste
452434,Sabão em Pó,Limpeza,2023-04-14,9,41.37,Norte
806935,Shampoo,Higiene Pessoal,2024-02-19,30,16.9,Centro-Oeste
977265,Frango,Carnes,2024-04-16,15,77.7,Sudeste
362174,Alface,Hortifruti,2024-03-23,18,6.37,Sul
106649,Arroz,Alimentos,2024-03-30,30,10.4,Centro-Oeste
225702,Peixe,Carnes,2023-04-11,7,65.36,Nordeste
965527,Leite,Alimentos,2024-02-01,27,22.29,Centro-Oeste
877290,Condicionador,Higiene Pessoal,2022-10-30,7,24.15,Sudeste
686723,Azeite,Alimentos,2023-05-12,17,16.93,Nordeste
290126,Condicionador,Higiene Pessoal,2024-04-08,49,75.4,Nordeste
871103,Macarrão,Alimentos,2023-02-02,39,8.36,Nordeste
518918,Macarrão,Alimentos,2023-05-21,48,5.58,Sudeste
239932,Café,Alimentos,2024-03-08,5,19.96,Nordeste
816091,Sabão em Pó,Limpeza,2022-11-17,26,24.57,Centro-Oeste
596557,Detergente,Limpeza,2024-03-19,21,18.2,Centro-Oeste
789696,Detergente,Limpeza,2023-11-22,23,16.64,Centro-Oeste
918283,Condicionador,Higiene Pessoal,2023-07-19,24,47.33,Centro-Oeste
452406,Arroz,Alimentos,2024-10-04,17,11.29,Norte
704663,Detergente,Limpeza,2023-10-19,5,22.19,Sul
750503,Alface,Hortifruti,2024-02-05,25,14.15,Norte
471374,Banana,Hortifruti,2023-11-06,10,5.47,Norte
644439,Peixe,Carnes,2023-06-25,46,107.94,Sudeste
920903,Café,Alimentos,2024-04-06,27,9.37,Sul
195811,Tomate,Hortifruti,2023-05-16,6,5.4,Sudeste
704700,Sabão em Pó,Limpeza,2024-05-27,16,10.05,Sudeste
997433,Ovos,Alimentos,2023-07-12,15,13.19,Nordeste
885526,Maçã,Hortifruti,2024-01-03,37,11.95,Centro-Oeste
902624,Ovos,Alimentos,2023-11-06,9,28.71,Sul
728532,Arroz,Alimentos,2023-03-16,36,8.43,Norte
163220,Laranja,Hortifruti,2023-05-27,38,4.6,Nordeste
531477,Ovos,Alimentos,2023-05-21,33,9.22,Nordeste
413959,Leite,Alimentos,2024-09-05,50,27.97,Nordeste
307084,Sabão em Pó,Limpeza,2023-11-14,35,21.18,Centro-Oeste
131605,Alface,Hortifruti,2024-05-29,6,13.19,Sudeste
476131,Shampoo,Higiene Pessoal,2024-09-03,41,12.21,Nordeste
765106,Peixe,Carnes,2023-03-31,3,66.94,Sudeste
327660,Maçã,Hortifruti,2023-08-19,15,1.49,Nordeste
239647,Frango,Carnes,2024-09-21,45,90.94,Centro-Oeste
671013,Condicionador,Higiene Pessoal,2023-04-28,11,28.02,Centro-Oeste
506555,Amaciante,Limpeza,2024-05-04,35,49.19,Nordeste
294454,Azeite,Alimentos,2023-08-30,22,12.72,Sudeste
156804,Feijão,Alimentos,2024-04-24,30,16.01,Sudeste
520577,Laranja,Hortifruti,2024-05-23,33,6.13,Norte
580100,Ovos,Alimentos,2024-07-30,15,25.53,Sul
978267,Banana,Hortifruti,2022-10-31,15,5.21,Nordeste
632368,Café,Alimentos,2024-08-12,6,23.41,Centro-Oeste
499077,Banana,Hortifruti,2023-04-02,36,8.86,Sul
661742,Café,Alimentos,2023-06-26,33,12.56,Norte
960957,Leite,Alimentos,2023-03-11,34,11.36,Sul
982160,Azeite,Alimentos,2023-08-02,31,28.92,Norte
593260,Sabão em Pó,Limpeza,2023-05-03,26,33.51,Centro-Oeste
493632,Café,Alimentos,2024-06-18,44,18.19,Nordeste
247950,Leite,Alimentos,2023-11-30,40,5.02,Centro-Oeste
571718,Arroz,Alimentos,2023-08-08,33,20.59,Sul
652772,Peixe,Carnes,2024-01-25,38,139.16,Sudeste
968661,Frango,Carnes,2024-09-24,14,89.53,Sul
414263,Condicionador,Higiene Pessoal,2023-06-20,4,60.53,Nordeste
313619,Peixe,Carnes,2022-11-07,36,43.06,Sudeste
501817,Laranja,Hortifruti,2024-01-26,31,10.19,Norte
420966,Frango,Carnes,2024-02-21,10,34.59,Norte
867313,Azeite,Alimentos,2023-06-23,42,8.58,Sul
206316,Feijão,Alimentos,2023-06-13,33,5.95,Sudeste
335850,Sabão em Pó,Limpeza,2023-06-30,8,27.76,Sul
659599,Arroz,Alimentos,2023-01-29,2,5.39,Sul
162220,Café,Alimentos,2022-11-21,49,19.68,Nordeste
567107,Banana,Hortifruti,2022-11-22,18,12.81,Nordeste
910006,Leite,Alimentos,2024-07-29,19,23.42,Centro-Oeste
825429,Frango,Carnes,2024-06-22,7,86.74,Nordeste
779321,Detergente,Limpeza,2023-12-29,48,22.86,Norte
846226,Laranja,Hortifruti,2024-04-16,42,3.92,Norte
947196,Shampoo,Higiene Pessoal,2022-12-14,18,37.8,Sudeste
562005,Café,Alimentos,2023-01-20,8,26.59,Norte
106317,Arroz,Alimentos,2023-02-26,1,21.3,Norte
299572,Azeite,Alimentos,2024-03-08,43,2.34,Centro-Oeste
720524,Azeite,Alimentos,2023-12-25,34,19.8,Norte
618943,Ovos,Alimentos,2023-11-04,26,27.59,Nordeste
736448,Amaciante,Limpeza,2023-09-24,5,45.73,Sul
912143,Alface,Hortifruti,2024-07-21,5,12.65,Nordeste
305493,Tomate,Hortifruti,2023-09-03,27,10.46,Norte
277211,Macarrão,Alimentos,2024-09-17,3,16.36,Nordeste
816142,Sabão em Pó,Limpeza,2024-03-17,24,35.63,Sudeste
938435,Banana,Hortifruti,2023-04-04,3,9.52,Centro-Oeste
880101,Frango,Carnes,2022-12-30,49,28.45,Sudeste
796425,Alface,Hortifruti,2024-01-27,38,11.97,Sudeste
910602,Detergente,Limpeza,2023-07-08,34,31.11,Sudeste
645418,Alface,Hortifruti,2024-02-09,49,13.23,Sudeste
686221,Arroz,Alimentos,2024-04-26,5,4.61,Norte
437122,Tomate,Hortifruti,2023-04-20,3,12.87,Sul
600597,Maçã,Hortifruti,2024-05-22,43,14.37,Nordeste
147331,Ovos,Alimentos,2023-06-27,35,10.85,Nordeste
412071,Feijão,Alimentos,2024-03-24,20,6.35,Sudeste
548240,Macarrão,Alimentos,2023-10-04,13,7.3,Nordeste
101812,Leite,Alimentos,2022-11-26,35,23.5,Norte
543232,Tomate,Hortifruti,2024-01-21,26,8.95,Sul
282257,Sabão em Pó,Limpeza,2023-09-17,49,14.53,Sudeste
331504,Banana,Hortifruti,2023-07-20,45,7.88,Sul
337127,Carne,Carnes,2023-05-26,16,108.87,Sul
863903,Carne,Carnes,2024-10-07,25,115.16,Norte
145727,Sabão em Pó,Limpeza,2023-10-12,45,8.93,Sudeste
200449,Arroz,Alimentos,2023-07-27,38,25.5,Sudeste
565119,Sabão em Pó,Limpeza,2024-03-08,42,17.17,Centro-Oeste
623735,Macarrão,Alimentos,2023-09-07,8,17.32,Sul
936354,Tomate,Hortifruti,2023-01-22,40,3.03,Sul
284051,Sabão em Pó,Limpeza,2023-11-01,12,7.24,Sul
361995,Arroz,Alimentos,2023-07-19,20,4.42,Sul
774060,Frango,Carnes,2022-10-11,1,140.38,Nordeste
903360,Tomate,Hortifruti,2023-06-16,16,6.81,Sul
588376,Detergente,Limpeza,2023-10-21,17,53.85,Nordeste
121542,Café,Alimentos,2024-09-19,27,24.77,Centro-Oeste
759928,Arroz,Alimentos,2023-11-16,43,27.35,Sul
453079,Detergente,Limpeza,2022-10-28,37,11.35,Nordeste
927904,Café,Alimentos,2023-07-06,11,18.69,Nordeste
470944,Banana,Hortifruti,2022-10-13,25,7.22,Nordeste
587904,Laranja,Hortifruti,2024-08-13,5,7.19,Sudeste
592862,Peixe,Carnes,2023-01-01,17,67.65,Norte
630706,Frango,Carnes,2024-09-20,47,115.27,Centro-Oeste
210098,Shampoo,Higiene Pessoal,2022-11-15,38,34.34,Sudeste
260857,Laranja,Hortifruti,2024-07-25,3,14.94,Centro-Oeste
654672,Leite,Alimentos,2022-11-29,5,18.23,Norte
183234,Condicionador,Higiene Pessoal,2022-12-09,20,76.92,Norte
486780,Detergente,Limpeza,2024-08-06,19,58.47,Norte
962340,Feijão,Alimentos,2024-04-24,16,5.89,Sul
840381,Detergente,Limpeza,2023-06-09,30,41.14,Nordeste
218582,Maçã,Hortifruti,2023-07-24,37,4.2,Sul
336025,Arroz,Alimentos,2024-02-08,6,10.6,Sudeste
556750,Shampoo,Higiene Pessoal,2024-02-04,29,67.68,Nordeste
887587,Frango,Carnes,2022-11-10,41,118.06,Centro-Oeste
429778,Macarrão,Alimentos,2024-06-19,48,20.58,Sul
180018,Sabão em Pó,Limpeza,2023-11-03,40,18.0,Norte
701200,Frango,Carnes,2023-03-12,35,56.58,Nordeste
277348,Leite,Alimentos,2023-11-24,44,15.63,Nordeste
701009,Azeite,Alimentos,2024-02-15,42,16.76,Sul
316902,Ovos,Alimentos,2023-08-20,2,23.37,Centro-Oeste
757568,Shampoo,Higiene Pessoal,2023-07-09,3,55.02,Nordeste
740648,Azeite,Alimentos,2024-05-31,26,10.15,Nordeste
423087,Alface,Hortifruti,2024-06-17,41,3.59,Nordeste
579788,Frango,Carnes,2023-11-30,25,136.04,Sudeste
575937,Ovos,Alimentos,2024-05-07,43,17.05,Nordeste
466152,Shampoo,Higiene Pessoal,2024-08-05,6,78.64,Norte
134757,Café,Alimentos,2024-09-20,5,11.42,Centro-Oeste
592477,Feijão,Alimentos,2022-11-16,29,28.32,Nordeste
793516,Carne,Carnes,2022-10-15,10,100.47,Sul
317448,Alface,Hortifruti,2023-09-19,28,6.61,Nordeste
920616,Peixe,Carnes,2023-03-24,9,83.88,Centro-Oeste
298662,Peixe,Carnes,2023-03-07,43,132.6,Centro-Oeste
470404,Feijão,Alimentos,2023-10-24,45,19.9,Sul
725257,Laranja,Hortifruti,2023-05-25,45,12.85,Norte
730730,Alface,Hortifruti,2023-06-16,45,1.77,Nordeste
716824,Tomate,Hortifruti,2022-12-06,18,9.56,Nordeste
265885,Detergente,Limpeza,2023-03-28,48,53.96,Norte
686425,Detergente,Limpeza,2023-04-11,1,36.82,Sul
800907,Detergente,Limpeza,2024-01-11,25,31.6,Norte
677269,Leite,Alimentos,2024-08-15,1,14.47,Sudeste
952687,Condicionador,Higiene Pessoal,2024-09-23,11,43.11,Nordeste
303405,Feijão,Alimentos,2024-06-21,12,26.64,Nordeste
898918,Arroz,Alimentos,2023-06-15,26,12.33,Norte
134695,Detergente,Limpeza,2024-06-19,27,14.54,Sul
632527,Maçã,Hortifruti,2023-12-18,32,8.55,Sudeste
189827,Sabão em Pó,Limpeza,2023-11-17,7,41.53,Sudeste
497761,Peixe,Carnes,2024-07-13,49,144.17,Norte
851382,Azeite,Alimentos,2024-10-03,37,26.23,Sul
855027,Macarrão,Alimentos,2024-03-20,23,2.06,Sul
892859,Feijão,Alimentos,2023-09-23,20,25.18,Nordeste
148083,Sabão em Pó,Limpeza,2024-09-13,22,32.6,Sudeste
852552,Macarrão,Alimentos,2023-02-09,20,28.49,Norte
587363,Shampoo,Higiene Pessoal,2024-10-04,42,61.86,Centro-Oeste
136547,Arroz,Alimentos,2024-05-24,35,26.15,Centro-Oeste
157352,Alface,Hortifruti,2024-07-08,42,8.71,Sul
466735,Carne,Carnes,2024-09-25,21,50.95,Sul
841833,Café,Alimentos,2022-12-19,19,13.9,Nordeste
299689,Macarrão,Alimentos,2023-10-05,14,23.98,Centro-Oeste
682317,Detergente,Limpeza,2024-03-23,49,44.32,Centro-Oeste
897146,Carne,Carnes,2023-11-14,39,100.74,Sudeste
442703,Banana,Hortifruti,2023-09-22,38,6.94,Sudeste
123118,Azeite,Alimentos,2024-05-01,28,19.34,Sul
904635,Feijão,Alimentos,2022-10-31,34,21.56,Norte
572124,Alface,Hortifruti,2023-05-02,46,9.07,Sul
431757,Condicionador,Higiene Pessoal,2023-05-17,7,72.33,Nordeste
435966,Carne,Carnes,2022-11-29,46,94.34,Centro-Oeste
830783,Macarrão,Alimentos,2024-05-12,7,21.06,Norte
563491,Macarrão,Alimentos,2023-01-25,26,18.27,Norte
873384,Arroz,Alimentos,2024-05-04,11,20.9,Norte
504564,Frango,Carnes,2024-03-29,50,23.1,Centro-Oeste
206863,Leite,Alimentos,2023-04-08,31,3.0,Sudeste
220463,Feijão,Alimentos,2024-02-07,27,6.79,Centro-Oeste
676899,Shampoo,Higiene Pessoal,2024-05-17,34,12.16,Nordeste
400691,Macarrão,Alimentos,2024-08-12,16,22.59,Nordeste
525859,Arroz,Alimentos,2023-05-21,11,29.24,Centro-Oeste
421894,Laranja,Hortifruti,2023-10-11,4,6.31,Norte
578525,Condicionador,Higiene Pessoal,2024-06-21,13,72.12,Sul
788396,Feijão,Alimentos,2024-07-13,28,5.0,Sudeste
965891,Amaciante,Limpeza,2023-07-11,12,6.62,Norte
103665,Maçã,Hortifruti,2024-01-28,47,7.98,Sudeste
323225,Banana,Hortifruti,2024-09-18,3,5.92,Norte
671889,Arroz,Alimentos,2024-08-23,24,19.19,Centro-Oeste
375459,Laranja,Hortifruti,2023-04-24,12,11.32,Centro-Oeste
675371,Carne,Carnes,2022-10-25,13,50.09,Sudeste
988371,Banana,Hortifruti,2022-11-19,20,3.06,Nordeste
404256,Maçã,Hortifruti,2023-11-01,29,8.27,Sudeste
728808,Shampoo,Higiene Pessoal,2024-03-27,34,8.64,Nordeste
464279,Maçã,Hortifruti,2023-01-17,19,8.83,Norte
205520,Sabão em Pó,Limpeza,2023-12-31,45,23.14,Sul
349604,Amaciante,Limpeza,2023-02-28,20,23.68,Sudeste
622911,Arroz,Alimentos,2023-03-24,40,8.02,Centro-Oeste
484924,Ovos,Alimentos,2023-07-16,24,6.58,Centro-Oeste
171523,Carne,Carnes,2024-10-08,33,71.84,Sul
330808,Alface,Hortifruti,2022-12-20,4,7.75,Nordeste
865868,Alface,Hortifruti,2024-01-25,40,13.67,Centro-Oeste
383387,Ovos,Alimentos,2023-02-13,45,28.35,Centro-Oeste
185233,Ovos,Alimentos,2024-05-28,19,15.39,Sudeste
646115,Banana,Hortifruti,2024-04-11,39,6.76,Norte
966508,Leite,Alimentos,2023-03-12,27,29.82,Sudeste
781126,Carne,Carnes,2023-01-18,14,93.95,Sul
952431,Maçã,Hortifruti,2023-04-06,42,11.51,Centro-Oeste
410890,Banana,Hortifruti,2023-11-27,25,5.68,Centro-Oeste
691513,Sabão em Pó,Limpeza,2024-07-01,26,49.17,Sudeste
237648,Condicionador,Higiene Pessoal,2024-08-02,9,57.33,Nordeste
617770,Arroz,Alimentos,2023-02-15,11,15.01,Sul
875023,Peixe,Carnes,2024-04-27,10,66.51,Sul
608804,Shampoo,Higiene Pessoal,2023-06-06,46,27.2,Sul
841778,Carne,Carnes,2023-07-11,1,31.72,Sudeste
650735,Café,Alimentos,2024-05-25,36,8.09,Sudeste
725918,Arroz,Alimentos,2024-01-21,20,10.4,Nordeste
195716,Feijão,Alimentos,2024-09-04,40,6.47,Norte
156232,Maçã,Hortifruti,2024-01-25,34,3.5,Nordeste
554605,Leite,Alimentos,2023-07-14,31,3.05,Sudeste
992667,Tomate,Hortifruti,2024-01-14,10,5.03,Sul
694566,Shampoo,Higiene Pessoal,2023-06-05,22,23.27,Nordeste
189822,Sabão em Pó,Limpeza,2024-01-01,33,30.04,Sul
935771,Macarrão,Alimentos,2024-02-25,4,4.87,Nordeste
631227,Condicionador,Higiene Pessoal,2024-06-18,50,70.96,Centro-Oeste
421214,Macarrão,Alimentos,2023-03-21,13,22.93,Sul
507843,Feijão,Alimentos,2024-03-11,27,17.24,Sudeste
631388,Feijão,Alimentos,2024-09-21,48,8.21,Sudeste
333114,Detergente,Limpeza,2024-04-16,20,55.57,Centro-Oeste
744570,Frango,Carnes,2023-01-05,33,71.32,Sul
104917,Banana,Hortifruti,2024-01-25,2,10.23,Nordeste
766799,Azeite,Alimentos,2024-04-24,49,18.31,Nordeste
664905,Shampoo,Higiene Pessoal,2022-12-08,24,58.83,Norte
820451,Peixe,Carnes,2023-06-19,24,139.67,Sudeste
623822,Macarrão,Alimentos,2023-07-01,16,26.58,Norte
259625,Carne,Carnes,2023-11-12,11,34.07,Sul
471367,Feijão,Alimentos,2022-12-14,13,6.49,Nordeste
658766,Leite,Alimentos,2022-12-10,45,7.48,Sul
350741,Condicionador,Higiene Pessoal,2023-10-01,47,67.58,Norte
434369,Amaciante,Limpeza,2023-12-01,46,38.49,Norte
151043,Carne,Carnes,2023-10-15,21,109.9,Sul
265817,Shampoo,Higiene Pessoal,2024-01-02,50,21.89,Sudeste
804432,Leite,Alimentos,2024-08-20,24,29.11,Nordeste
933294,Azeite,Alimentos,2024-03-24,18,13.98,Sul
378661,Sabão em Pó,Limpeza,2022-11-19,36,13.62,Sul
753822,Macarrão,Alimentos,2023-01-24,27,18.27,Nordeste
593048,Laranja,Hortifruti,2023-09-02,11,2.92,Norte
694516,Banana,Hortifruti,2024-08-23,4,13.05,Centro-Oeste
991165,Maçã,Hortifruti,2024-06-04,42,10.37,Centro-Oeste
120406,Detergente,Limpeza,2023-05-06,6,35.39,Centro-Oeste
950582,Sabão em Pó,Limpeza,2023-02-26,37,54.11,Sudeste
312334,Arroz,Alimentos,2023-01-18,16,3.66,Norte
538868,Tomate,Hortifruti,2023-10-12,40,2.77,Sul
782127,Alface,Hortifruti,2023-08-08,5,14.07,Nordeste
814397,Tomate,Hortifruti,2023-05-26,38,14.82,Sudeste
472457,Amaciante,Limpeza,2023-11-30,21,8.27,Norte
340025,Frango,Carnes,2023-01-28,3,109.42,Nordeste
885808,Sabão em Pó,Limpeza,2023-08-20,22,52.46,Nordeste
801113,Macarrão,Alimentos,2023-08-30,19,7.51,Norte
412030,Carne,Carnes,2023-02-13,21,139.5,Nordeste
947512,Macarrão,Alimentos,2024-07-07,32,9.28,Centro-Oeste
838864,Banana,Hortifruti,2024-02-12,13,3.42,Sudeste
567238,Carne,Carnes,2024-05-09,45,30.52,Sudeste
574778,Leite,Alimentos,2024-04-06,43,12.58,Sul
829634,Café,Alimentos,2024-04-06,13,23.36,Sul
636774,Frango,Carnes,2022-10-25,20,62.02,Nordeste
473134,Frango,Carnes,2023-02-13,21,138.81,Centro-Oeste
207630,Ovos,Alimentos,2023-04-28,14,9.09,Norte
386820,Azeite,Alimentos,2023-02-03,35,6.45,Sudeste
691202,Café,Alimentos,2024-05-23,35,18.67,Nordeste
824706,Ovos,Alimentos,2022-10-30,29,10.71,Sudeste
